id,Pastry,Z_Scratch,K_Scatch,Stains,Dirtiness,Bumps,Other_Faults
19275,0.037579639245612674,0.006605540424257106,0.0536392905306313,7.702937543520058e-05,0.01208499392133627,0.35865463967134725,0.24719907408510225
19276,0.021789899053456994,0.04345633578912477,0.0963919039495034,8.232609511302822e-05,0.19527842696186765,0.43412387599452706,0.37258490229698543
19277,0.00046978471264593315,0.0015837336471870086,0.00018466887869985897,6.882354613553415e-05,0.010363355921335178,0.34750034277369735,0.7162590803840864
19278,0.06156016500195515,0.03206507702015352,0.00018957952131332594,1.7627239030790108e-05,0.015579821800073423,0.5146757732493089,0.5025484078707468
19279,0.06439674151567105,5.297477844177373e-05,0.00031394080226772054,0.0005265126601870022,0.003930126964923984,0.2176765110781187,0.6851138449238726
19280,0.07558459805004933,0.04004938630405606,0.005689353748210656,2.3589594764455707e-05,0.024158007422531148,0.34137981886579327,0.37270744679375145
19281,9.846042860102894e-05,7.278532632687503e-05,0.8905106554362882,1.66877332909214e-05,0.00027323760590756014,0.0028271369622547265,0.07076277741179617
19282,0.0931269054432694,0.001986332735367991,9.875288621156138e-05,1.7111731983156125e-05,0.007868180956526086,0.6749488326841883,0.3204985839421832
19283,0.0005569342757921818,0.20510568068879284,0.823902473728219,2.50399561143161e-05,0.0017591673571303193,0.010046756688869556,0.30917331846116536
19284,0.03234502914336203,0.01776278536529995,0.09506994349741098,3.1365631423124516e-05,0.08976844302034942,0.19251432524745127,0.39454913204833725
19285,0.1062566121036373,0.0017427143957076156,0.5135763755084852,1.7233741855112496e-05,0.006798822455192418,0.004537951445705211,0.18877525201455297
19286,0.061486017757546134,0.0019808432379834766,0.2967053313394215,2.415501539993673e-05,0.0032142077480029284,0.014884179477211846,0.32316616137481013
19287,0.04970765333719698,0.0005167652323400696,0.0020554807865890675,1.5789779569071793e-05,0.04534260077750003,0.38580458082301894,0.37223034785206627
19288,0.008361331419621998,0.0010839084424532105,6.36914556107666e-05,2.3562869143952978e-05,0.00045683243078563823,0.48098904653337865,0.37374310732639376
19289,0.050069294557164294,8.466751079484192e-05,6.017675264026565e-05,8.390467419233262e-05,0.014952412158020869,0.8137127413360764,0.2732794671725856
19290,0.12676186115084223,0.004182302134042234,0.06461277634258587,0.00011489664891056431,0.2938394066514142,0.27823024479530545,0.37696023285476665
19291,7.933954374023614e-05,0.000595934287868996,0.7893340207126475,1.6765762688049428e-05,0.00020297443899594685,0.000505107623825379,0.038604531562906504
19292,0.10347861419058692,0.025495943506116375,0.00551203081090894,2.7789756263944014e-05,0.04674012873629745,0.24802505696789306,0.49517716226485425
19293,0.009296285377237184,0.04075980485467869,0.0009203668745422724,2.3311108643008026e-05,0.005149772084103483,0.13425728390089448,0.6695944968990086
19294,0.036310213185567236,0.020586153415195187,5.062965932857885e-05,7.142169127632383e-05,0.0023983535881074982,0.42078723602867607,0.4421688971437718
19295,0.0001134185981315409,0.012904807550755982,0.0001443991848507796,2.094735995540971e-05,0.002426665970051325,0.8270523512086198,0.4168736078355263
19296,0.018489958024495306,0.007461352752931224,5.278663366269325e-05,8.081372910937349e-05,0.004146714347152609,0.7507952475409212,0.19952971878203152
19297,0.0338695932554421,0.0007253269248815382,0.020095986129841065,1.7164256293040044e-05,0.013470398760385808,0.18568573644958825,0.3919058586446365
19298,0.04070341601538336,0.0006507476997081323,0.02641890780833852,7.741707348990178e-05,0.14326870073516015,0.11447352777300975,0.748619001491614
19299,0.05763338852026113,0.018075095185943097,0.0004129317735791761,1.628403122688543e-05,0.005650011776571965,0.06572452845125244,0.41269309957128913
19300,0.0001567976758940468,6.953030530555084e-05,0.934024901433743,1.807662116292143e-05,0.00018452618511270337,0.00015636447656839326,0.08386508801049697
19301,8.498059115430688e-05,0.00015768562193141833,0.9562845635441886,1.6739773309105356e-05,0.00037917566407044456,0.004210666683454947,0.08934649201619269
19302,0.0016971746852404526,6.150923352341179e-05,0.0003809528561456056,0.9870560663702016,0.002487850552509538,0.003195655819404441,0.2326258567233422
19303,0.5371654702749296,0.00010902700122342358,5.0831272090997846e-05,1.6407754283255054e-05,0.0022772645817766587,0.10320510547666154,0.6285325239181104
19304,7.63698774216349e-05,5.1821695333871824e-05,0.9109420196282898,1.6809164645112232e-05,0.00014105368762533103,0.00013472543989597819,0.07675134543263527
19305,9.441675612189373e-05,4.933666204601905e-05,0.9310809671176791,1.7125530479909596e-05,0.00018229533297144752,0.00043812214479281396,0.050911204060133275
19306,0.0024736721584216,7.713342316230861e-05,0.0002720600316112167,0.7731684756416346,0.0005452277362294661,0.013161140029070192,0.18476174708241516
19307,0.005507675780085524,0.0013123197456540489,0.000734581458684681,1.9103387696109737e-05,0.006964954864607059,0.37175294993179736,0.7215890565318878
19308,0.005468410622514769,0.15555537177675274,0.14034856702613688,8.114528256856698e-05,0.009175468762343701,0.35849106699652034,0.4210318213463247
19309,0.17939000449875475,0.00010461308314110908,0.004667425838706691,1.717361915759566e-05,0.003157808284352429,0.4791033091441633,0.45961499745122864
19310,0.00573731639192772,0.019184015842130944,0.09396251744611674,0.06204170242886756,0.006869809441550451,0.22569694367740215,0.4554845006853431
19311,0.0068052306362704,0.027193070306405245,0.0033721934662333626,1.793763461652293e-05,0.13493301855494072,0.3118842950240416,0.31785895615575976
19312,0.02459960885668811,0.0006505572896538205,0.5927973520515655,1.6737555037178923e-05,0.0050415362189175205,0.05271815117433463,0.3145937769344271
19313,0.0019255920550808375,0.01892022099141183,0.04002252476476588,2.2942252331360733e-05,0.0033271465349894616,0.34918174086373527,0.5777345673334049
19314,0.0008351169420671645,0.07606166898871845,0.0014272903191788172,2.4129031677808508e-05,0.0024256603504886633,0.2530628899616106,0.4720228735149361
19315,0.011818629140949374,5.208230314490053e-05,0.003169574330254861,0.8659951170280237,0.0022324608440322147,0.004243246288568625,0.10817083379339508
19316,0.08046610384759872,0.0191470339838124,0.02443768965557668,2.87286486302643e-05,0.015097182953678455,0.6891302476629222,0.2806996110993268
19317,0.003830621138434553,0.008848517419990197,0.00015978511213996297,0.017276757583723705,0.00406594592736204,0.15876032492497025,0.526953064296848
19318,0.0005165028205538743,0.009450628287283819,0.00013375499691604018,0.8726055445513572,0.008336453962432116,0.1437824023667876,0.3670426442203837
19319,9.396094115981831e-05,0.8149299758676539,0.002143973815867141,0.0004947852378392794,0.005766443131356591,0.17125969850764453,0.32528231089053283
19320,0.0001001679363668066,6.97093645553601e-05,0.7518000843903175,1.737505737565724e-05,0.00020284553024538742,0.0023429053864869884,0.234435298633325
19321,0.24901655027279096,7.926056091940136e-05,0.0007267575537290423,0.0005344721581775331,0.010327614073452117,0.3705772068364577,0.31966183109789004
19322,0.013220996127765504,0.00015681125145182114,6.513159216603787e-05,4.062936232741864e-05,0.0023647229941849254,0.5029138203217578,0.48080334412183523
19323,0.007332997733982907,0.0024602481647143046,0.00013986135904165984,0.00020819737020771122,0.006167190152197741,0.47774273750037416,0.48166647607139346
19324,0.325089171793962,0.00018936647704951478,7.643325591180709e-05,1.6622290002254295e-05,0.009446366456999524,0.3608847955365005,0.2527937659473108
19325,0.02345543317962508,0.009505520425240516,0.07911185337579585,1.960542693189969e-05,0.028253022791551983,0.29135035480418847,0.5311530879133527
19326,0.0322872163308916,0.6633952211709566,8.605454418531911e-05,1.959746600184945e-05,0.006217099492204626,0.20284700419912075,0.2785318777646179
19327,0.0015494347019704999,0.05714030721402839,0.0435067722826767,0.0002649480685424111,0.006238301030994456,0.16824399062721068,0.47549662896443273
19328,0.0012191649117739057,0.03330550201096107,0.2381033470572645,3.3122874282564834e-05,0.008621250936117576,0.08719078863949696,0.547242973532159
19329,8.434340017320077e-05,0.00017077272186154368,0.9735880543201848,1.6765762688049428e-05,0.00018993436476493142,0.0012147868867003347,0.054655697475819214
19330,0.050835161943242745,0.016404342234431442,0.015915246178026445,0.00035439816296690415,0.055273552130496,0.5744941418937533,0.36463396139735277
19331,0.12168329101063464,0.0011419350912213807,0.034984087749881494,3.52267447404663e-05,0.011770443146550564,0.3114304046975545,0.3335152070080474
19332,0.08223599634904497,8.372891216430181e-05,0.0020506557304971395,1.679577384939128e-05,0.0056350454350922,0.13951867634078471,0.4891734840668536
19333,0.1416232629593679,0.054722564764587124,0.00014949894478224994,2.0942423478548127e-05,0.029366697992880466,0.14753416233214162,0.4558447376994173
19334,0.0009873748236395405,0.17797054143881438,0.00011387305550350499,0.00023548734909630616,0.0056169125128659875,0.1346924342583966,0.37454646091358273
19335,0.0007034981787991155,0.8094939017226467,0.00013370005549824472,1.9463207573347907e-05,0.0020414009566816524,0.0630176702684101,0.17225415797041185
19336,0.2707800285663144,0.0016465479801400034,0.00024718143773200425,5.332963198539509e-05,0.004915216540880754,0.17352118307033684,0.5070348074876706
19337,0.1263060405647256,0.014302377831959862,4.26163953108091e-05,1.8702374193849268e-05,0.003901503641602997,0.20126426454558713,0.45639046510181247
19338,0.16787571369922508,0.688239131912252,4.5785268836728354e-05,2.1157172861150687e-05,0.0010660609832661334,0.01488528029555136,0.2002255434312921
19339,0.06074097203167781,0.000691598715064588,6.532217639367137e-05,2.5690222464251125e-05,0.0004961393767825128,0.4508401404703712,0.47571982222781267
19340,0.024196437506227624,0.0002901358822126853,5.024162049977108e-05,0.00010099017703592403,0.004675266039575891,0.6097359108416651,0.4615627753108525
19341,0.00012266246990714949,4.988304226121831e-05,0.9577050731986939,1.6959728994877354e-05,0.00013787073371254635,0.00030667042676497545,0.06821242369020114
19342,0.22699982314477402,0.008316945824234433,0.0001827369875561852,0.0001228206476910903,0.0674146637535349,0.18360175366769035,0.38782975781950285
19343,0.00033157106799794995,0.029792879068453754,0.16094876021141116,5.447685382623996e-05,0.0026313624445675502,0.3807160101981216,0.3959082479405332
19344,0.07978547188734071,0.013530297308825804,0.025912263073484203,2.398696096866197e-05,0.03013351477217593,0.20820591653811435,0.5548263805224803
19345,0.0001864968153636964,0.7014788033649481,9.890943823730946e-05,1.828961361287447e-05,0.0012732494162502363,0.008605692042938432,0.14082678354668327
19346,0.00015668147057732744,0.07165230204795527,0.050246577833721474,0.000213656301468179,0.003008605165074061,0.24559806044200308,0.4576730823804771
19347,0.004238661613445554,0.7503784199950854,0.0004282596807599908,1.8224767330969015e-05,0.005058789769811688,0.05215741486443379,0.11517294241046365
19348,0.028589580265313996,0.00432630825778725,0.00012883575312950364,0.0010308918289075122,0.005670417471297177,0.4523290878659594,0.6479897385729918
19349,0.06264782217475166,8.938748980228745e-05,0.14023538239504152,0.004101365201818303,0.0152694085708888,0.14388200625662756,0.3786038006569732
19350,0.036526840419442236,0.008659676706373015,0.08585315930310095,2.7711588761949177e-05,0.02009146181723053,0.10424049233055621,0.6297519967026519
19351,0.002844144341285977,0.0012280863665921635,0.000756470873197178,1.6737555037178923e-05,0.006016565462520439,0.5036095668081118,0.32717266686023855
19352,0.32958909140192627,9.386631499046879e-05,0.0015122489427365096,1.625308514307221e-05,0.004553834964898955,0.04575920890731295,0.7504176767956103
19353,0.07466154823498067,0.2428325208705956,0.00015831412660121747,2.3311108643008026e-05,0.002926945312331398,0.4576280819957456,0.32863131683797164
19354,0.021707975320161263,0.005772519931586753,5.054881773359156e-05,0.0002980400751700925,0.003128787315086951,0.638506289352976,0.2951259018382188
19355,0.06456251441209285,0.0024680893539136706,0.0006893295243067147,6.789545607965312e-05,0.0026756454549327754,0.35323481295828923,0.5767433577077524
19356,7.686133301425245e-05,0.00010802091213469316,0.9299844866280187,1.7125530479909596e-05,0.0001494922047868399,0.0002886526016170945,0.031235080029055708
19357,0.09973731319136128,0.0021768211829128665,0.00022173396182159505,9.183255726171514e-05,0.5529783836541797,0.12181045244869848,0.3219878098557381
19358,0.004253317636863973,0.07408002025169945,0.07571252643023073,2.3322390372963604e-05,0.007977213990410193,0.3260336482622927,0.40115085785464727
19359,0.025607107118771434,0.000835909976451421,0.16342588910362446,0.0019334050764291417,0.013889552105851334,0.4198591798212052,0.492453738251177
19360,0.03514906104303878,5.758599979779875e-05,5.310096567373594e-05,0.0023132349490010812,0.02800485354301474,0.47521905687900445,0.34045786053828164
19361,0.029736091031560687,8.14683815904488e-05,0.0015131265584403225,1.5631747940945906e-05,0.004806111209984966,0.5444004468303386,0.4855339303982339
19362,0.0007240540790844978,0.01461945480400456,0.004567875239957873,0.8358081330866681,0.05520741391913708,0.007686683595218495,0.23414277147644125
19363,0.12281459819405076,0.005455559645827744,4.946918256919292e-05,1.7895120461625583e-05,0.007541132877572655,0.37364523387939624,0.39342994247201546
19364,0.012332196468009142,0.00074952389430087,5.054881773359156e-05,2.32056522950195e-05,0.0006281786734863758,0.3565379696375686,0.2935208544640639
19365,0.07087035924045948,0.0009356651774072786,0.0005706778798160495,1.830258582293171e-05,0.016809844440740417,0.06598701661478898,0.9591006538254909
19366,0.0493104433784854,0.002408945623799277,0.012556524878779006,0.0006020254516407683,0.1604630735762171,0.2970671650766399,0.37645839152581057
19367,0.028424562547175326,6.495252641733303e-05,0.003923266939912046,0.7389654326570398,0.0032885109982535962,0.0061023494872760155,0.26483822737561596
19368,0.07816030678389684,5.531786623185937e-05,0.002296554585937573,0.0005213059989327653,0.07134001786990984,0.23429715205907295,0.6785882565168143
19369,0.14957693711987602,0.0014234612009596285,9.412622158455249e-05,2.2253750435730154e-05,0.0006990326216230521,0.5743859741923851,0.257235380034334
19370,0.14443696823175364,0.033295521304457266,0.006819561213252043,2.3788602930457087e-05,0.01017729480043213,0.3664709815783319,0.2798427965011068
19371,0.08060213553470788,0.00010895461451436111,0.00818805972025678,0.0005842430264901643,0.003468821273353216,0.6866855127764503,0.33024122054201716
19372,7.770036073089741e-05,5.837491195714028e-05,0.9857969304215501,1.7438099644980836e-05,0.00018993436476493142,0.00045381649113315054,0.043525208013892744
19373,8.472058925939802e-05,0.6969729698826526,0.00020783305779848135,3.842704635621144e-05,0.0053188062116976045,0.06509089016081437,0.30092833553562826
19374,0.000643968228099441,0.018479499468471765,0.017760629554012017,2.4347505867223073e-05,0.0016914959220443472,0.28694911674897255,0.5240948021579881
19375,0.06949602590166232,0.002388029864068009,4.880177012780817e-05,1.8118816334744003e-05,0.0008785246509978402,0.27979292696506086,0.40236421858087734
19376,0.041661527707472765,5.280449825858065e-05,0.13434009780485426,0.02839169401368902,0.01000045592097539,0.16915302159265763,0.4226167289585906
19377,0.022169654616823794,0.3207447472481448,0.0005762736179082924,1.6642267721410983e-05,0.004565207693285652,0.2704653438453347,0.34251736129822474
19378,0.028648280963540995,0.0008780467496818055,0.00020466679415881423,1.6278318925328227e-05,0.0036409599192294933,0.7255057334396299,0.28852921441489326
19379,0.15687966062034225,0.16985328898011448,4.978799450021558e-05,1.602311973258645e-05,0.007134396866346513,0.06958837751475973,0.3559758051521937
19380,0.19057814748207758,0.022548343919368063,0.00018154664649928335,1.575570895550353e-05,0.047630735656560605,0.1784764130627769,0.31484198894549004
19381,8.963878456769e-05,5.4760725532120186e-05,0.9131748325050243,1.6765762688049428e-05,0.0001819799119857802,0.00011428362493001587,0.023465873944252837
19382,0.022885128426256653,0.00013345400487260435,5.9093877902953795e-05,2.4541532601044726e-05,0.0012491538082140012,0.8396658319074035,0.18955078146934348
19383,0.13978194502595628,0.0006345617551770597,0.00022473639900032116,2.2253750435730154e-05,0.00028372664787931903,0.38003388910791985,0.2997422657208205
19384,0.08019889411192735,0.0010335006919104937,9.439672661008575e-05,1.6507836690938222e-05,0.0023254881797768775,0.3071125612106602,0.574068682393442
19385,0.06819672345993236,5.259455411448923e-05,0.04116553677277546,0.34327755224469225,0.006131005556989672,0.016362129874816715,0.29322101505856524
19386,0.0015960102080952619,0.01373988484736439,8.278447056495488e-05,0.0006549342514280455,0.007715677699957929,0.5291335486832744,0.36382217036706865
19387,8.327050642380185e-05,4.7739575638760716e-05,0.9727510676600829,1.6809164645112232e-05,0.00015737716834320095,0.00030631100102093006,0.06126361541585405
19388,0.08413305155700958,0.0025035051270923376,0.0034461653748121524,1.6551023934319192e-05,0.0780057771267697,0.0847335466895819,0.47748410476119063
19389,0.7607989430929281,0.0001659401968593352,0.00013885815626869458,1.9312306224541683e-05,0.009331626822777992,0.02958343316569867,0.30249185316416627
19390,0.2250940834164045,0.0066588893383492205,0.004820314041225462,0.00011225521384893138,0.020808427293052434,0.2809728644792511,0.3374740213533129
19391,0.03267932346595258,0.007991437954411497,0.02126888654109775,8.254621085879613e-05,0.010063171093360657,0.21022510743560563,0.4861571320700137
19392,0.15728378392313455,0.036664736772305064,0.005890232370715177,0.0005341040993988385,0.016242849704629348,0.3009679681521303,0.36868330044885494
19393,0.00010624707840358157,0.0005546596738553576,0.9601714647713597,1.6809164645112232e-05,0.0003328863940997795,0.0031586391454398754,0.0605602506256393
19394,0.005752471806749148,0.019597983604156263,0.0005271118439210742,9.951500753632619e-05,0.043463365828767565,0.19031549552701882,0.942155464378311
19395,0.02586449344871273,0.833486777541898,8.975276099770953e-05,2.651914995610231e-05,0.004434226414836437,0.08732807225242059,0.2257016079517404
19396,0.15662508601981515,0.3668986471861641,0.00010664053920690803,0.0005940310177506688,0.015011395662159453,0.11285893790059348,0.328562124373116
19397,0.1154171427687681,0.006586552168698158,0.0013487859616141277,0.00017345656294939698,0.03260832884985415,0.163618267531924,0.4110821899756751
19398,0.0463477711849957,0.03849112883637247,0.04912413278297528,2.1207691275791165e-05,0.12395076966048883,0.4129811567731156,0.29654371354888087
19399,0.04738268240019878,0.00012081134665843828,0.001557251875905992,1.6655734240279015e-05,0.055152632973314866,0.06577196566859513,0.631809867660927
19400,0.02335295702479118,0.0008059753189834058,0.0001067415528013444,1.628963283347476e-05,0.002110894754564685,0.679562567659323,0.3123838283963214
19401,0.0009539499530531502,0.004367915473785544,0.08603012879553522,7.263024029594666e-05,0.02661783255939402,0.28879778014627966,0.4993806969045167
19402,0.00013625986998304132,0.018273593343165983,0.00010362597146186337,0.001016795968919007,0.007088770012528624,0.617511638489212,0.3297316171185576
19403,0.06740130334998733,0.00015574745612250223,0.00024508259728956707,1.997349891263407e-05,0.14140963966166026,0.14264335573420645,0.6526581662162323
19404,0.17247642797415344,0.00022568913978990838,0.05640420963631708,0.02001983804298918,0.03298044158621083,0.13062476587286356,0.45947731039807954
19405,0.08732866883827393,0.0005755269549743813,0.019910499807065586,8.036294195356184e-05,0.01602295213875066,0.3754299312100395,0.3684927512563344
19406,0.12096895172975453,0.005159382709887574,5.246078483767259e-05,1.8702374193849268e-05,0.00237892030475048,0.09239657588727432,0.530286651798286
19407,0.29559771138730434,0.00012013508507751604,8.100468801815803e-05,1.8223459149436023e-05,0.0011105791670790008,0.21273448642723372,0.4770687124849536
19408,7.232765341943687e-05,6.282374894722075e-05,0.9582064888272458,1.7438099644980836e-05,0.00018714890165413467,0.0005347244019749356,0.035864167562004556
19409,0.07178946140748013,0.012423557053472586,0.01225524704564668,6.0921656325897407e-05,0.0037528248860728333,0.5967864883301944,0.2828520175288575
19410,0.005366689053753041,5.208230314490053e-05,0.00042164037039577843,0.8913939664958602,0.0017840516995267582,0.00678555236398205,0.20250894037996803
19411,0.02213144786797674,0.68042954393838,0.00017207323329061452,1.730492534359527e-05,0.004479181652456119,0.04912735937963904,0.21805392797921566
19412,0.0052281060721710276,4.863776816449395e-05,0.891303432221176,1.7477532255692285e-05,0.0006064120597201463,0.00014359470604148912,0.0649312600333208
19413,0.06250765614561982,0.0017129105201224802,4.932468435340499e-05,2.017409558097658e-05,0.00789604084496767,0.3476019627529211,0.3297899249104679
19414,0.00012500121416446377,4.792659298953914e-05,0.9098719032732463,1.742688773166391e-05,0.0003778987803401409,0.000108846821168112,0.04700017912861953
19415,0.0644076899570106,0.00012718188605929836,0.012532787465912198,0.0019598237521010063,0.006116838516325753,0.6993832593390182,0.2646505180512247
