id,Pastry,Z_Scratch,K_Scatch,Stains,Dirtiness,Bumps,Other_Faults
19256,0.054141723,0.5290262,7.053988e-05,7.221954e-05,0.0017632365,0.20674305,0.2698012
19257,0.11090368,0.029811371,0.029856395,0.0062666694,0.0494395,0.3436883,0.4263517
19258,0.21552375,0.0033388187,0.0011161077,0.00073548395,0.017859964,0.31789604,0.4241827
19259,3.7892816e-05,0.00024420995,0.90906584,1.2971282e-05,2.0487561e-05,0.0036127951,0.086187854
19260,0.031117782,0.34503,0.012787031,0.0009117659,0.021770028,0.21443506,0.34846312
19261,0.035638157,0.008445455,0.5961142,0.0036235868,0.0086866,0.04313798,0.26026893
19262,0.038519382,0.116704665,0.0018852154,0.0015887637,0.016061727,0.3888449,0.38379923
19263,0.033879846,0.018261377,0.0063728206,0.0049964683,0.013442025,0.48689383,0.37412637
19264,0.04799988,0.009726202,0.0006113666,0.00026504963,0.0023028313,0.59624803,0.28115895
19265,0.075521536,0.01438156,0.0032392927,0.0015662068,0.015631627,0.47129375,0.36533934
19266,0.0018737996,0.0015024232,0.855375,1.600658e-05,0.00067824207,0.0028139884,0.11696224
19267,0.14252558,0.026138842,0.006630906,0.006731654,0.09778622,0.31529826,0.38346702
19268,0.001849273,0.038221654,0.0029488332,5.1975476e-05,0.0015138818,0.1803967,0.7207324
19269,2.0211763e-05,5.163081e-06,0.93390405,3.0856245e-06,2.7355422e-06,0.00010518472,0.061622955
19270,0.11222172,0.001970375,1.7233322e-05,5.4964545e-05,0.6398495,0.009277038,0.2573006
19271,0.009286722,0.052482255,0.030826533,0.0038074676,0.0118371565,0.34728685,0.45423436
19272,0.3055264,0.012720579,0.026630893,0.00216442,0.03812221,0.22764306,0.33938473
19273,0.032990772,0.0070819156,0.0023015789,0.0041361647,0.015716473,0.4434058,0.40184218
19274,0.059214287,0.007027681,0.0017432248,0.00026123895,0.006263934,0.49652886,0.37582347
19275,0.05977317,0.017024947,0.0402646,0.023803303,0.026033426,0.4676548,0.36112675
19276,0.09655965,0.032392822,0.04888074,0.03441877,0.05729134,0.3709687,0.40438825
19277,0.007216149,0.0042762333,0.0030107633,0.00029564052,0.0038070634,0.2842856,0.65737414
19278,0.097600564,0.108153224,0.022805646,0.012633055,0.04934228,0.38406035,0.38437146
19279,0.09428952,0.01532538,0.0048375726,0.0058902195,0.021134693,0.2786532,0.4152774
19280,0.091226056,0.095115006,0.07492672,0.006561029,0.052396465,0.288783,0.45299762
19281,0.00053023937,0.0021421027,0.86990356,9.024875e-05,0.0001918449,0.0018645922,0.09266137
19282,0.06254516,0.011644861,0.00014645964,6.992886e-05,0.0013646081,0.587648,0.2672234
19283,0.0069216555,0.005728846,0.75123066,0.0006635472,0.0016264817,0.0146144135,0.19050276
19284,0.1552045,0.03549611,0.040942024,0.0025724273,0.120730445,0.17549734,0.41365495
19285,0.10120046,0.0013559608,0.6337431,0.00037098717,0.0028454454,0.025483543,0.22155416
19286,0.040008716,0.010145171,0.4220665,0.003944652,0.014288947,0.092916146,0.37526646
19287,0.081791684,0.008093032,0.0016759906,0.00044260887,0.009552544,0.37299967,0.4343958
19288,0.017206285,0.0017407953,0.0002935428,4.356884e-05,0.000856761,0.6045705,0.28591353
19289,0.10078895,0.004681567,0.0008300523,0.0006035123,0.008921705,0.54962254,0.3206934
19290,0.121442355,0.012674722,0.03934806,0.007609074,0.046922483,0.37926164,0.41841498
19291,4.3123902e-05,2.3128272e-05,0.955417,4.0308015e-09,1.2316807e-06,0.00025024865,0.052956857
19292,0.1702367,0.008325111,0.020349475,0.0014315094,0.03120083,0.2871005,0.42504954
19293,0.010107269,0.16190109,0.0012780514,0.00010852114,0.0051901783,0.20230202,0.5201982
19294,0.042692184,0.18609783,0.0056212964,0.0074544186,0.014449485,0.3919582,0.33848476
19295,0.004387714,0.1569365,0.00018968104,1.5261674e-05,0.00066313904,0.4066678,0.35040793
19296,0.03984068,0.06475495,0.0054330407,0.0068083243,0.01539501,0.48417702,0.33128667
19297,0.21843931,0.00039513205,0.00054633495,5.0242297e-06,0.006369592,0.07057618,0.6655155
19298,0.1531974,0.027571356,0.06344174,0.036173522,0.13281187,0.23733711,0.42663088
19299,0.089367814,0.013299537,0.016585141,0.0011242762,0.03002799,0.21620846,0.5351649
19300,2.681911e-06,4.369956e-05,0.96915895,1.0565018e-07,4.4086974e-07,1.6738652e-05,0.025745545
19301,6.893005e-06,0.0003555732,0.96670705,6.091972e-09,6.0556516e-08,0.00013160703,0.04212059
19302,0.000496479,4.8245734e-06,8.513866e-05,0.88534766,0.0026809485,0.00616417,0.1515986
19303,0.21640544,0.00026222965,0.0005615844,7.667818e-05,0.014653584,0.20563631,0.52165544
19304,0.00033867246,0.0016484817,0.9529673,3.7632777e-10,5.343311e-05,0.0012768853,0.06108244
19305,4.0201876e-06,2.4868601e-05,0.94573295,1.9055366e-05,1.947999e-06,9.487336e-05,0.047948558
19306,0.00073816074,1.0394942e-05,0.00036158116,0.8463837,0.00049102976,0.0057260394,0.15232162
19307,0.03279721,0.0060543995,0.0013603112,0.0012274123,0.0068648057,0.45001498,0.42826933
19308,0.019994209,0.06343586,0.10817733,0.007022524,0.019580929,0.26150662,0.43839318
19309,0.2055749,0.022528192,0.024788003,0.0033668943,0.062508985,0.27742782,0.43576607
19310,0.029941443,0.028437477,0.11051943,0.09516641,0.025994867,0.28048643,0.41389403
19311,0.0709056,0.13256046,0.021552855,0.015483668,0.07694773,0.26631618,0.37363595
19312,0.0051328195,0.010034221,0.65708125,0.0037851266,0.0054162405,0.03829429,0.26049113
19313,0.007336707,0.03226141,0.029207746,0.0011913922,0.009246543,0.2874767,0.5064088
19314,0.010453754,0.056209285,0.009866368,0.0008016148,0.013034607,0.34769157,0.5200888
19315,0.017838536,0.00080664305,0.00040522515,0.8201569,0.023697615,0.04413143,0.14493881
19316,0.1600806,0.008766731,0.021551652,0.0011153837,0.025725093,0.43236113,0.34781355
19317,0.015272781,0.006905542,0.0042185243,0.00019619291,0.0045973314,0.15770428,0.65999156
19318,0.012750293,0.08318678,0.02665706,0.21625057,0.03345415,0.28541282,0.41089803
19319,0.043106884,0.13215293,0.027304372,0.07810199,0.061595798,0.349233,0.37951845
19320,9.4338655e-05,0.0005860006,0.90772563,1.3203995e-05,6.974653e-06,0.0021395322,0.09077273
19321,0.24808486,0.020267531,0.012416288,0.00358296,0.03448283,0.32860312,0.35473612
19322,0.021969344,0.009315705,0.002326129,0.0009467166,0.015020984,0.3917691,0.5090347
19323,0.021957126,0.023846235,0.0057403203,0.00081851723,0.007371007,0.47905225,0.3705113
19324,0.21731381,0.0007831551,0.00056243123,0.0001180009,0.003991835,0.54680073,0.2698523
19325,0.013789395,0.03325506,0.06780952,0.003419043,0.010368088,0.29904166,0.46495175
19326,0.019486653,0.20592448,0.00040066155,0.000389095,0.005949836,0.3609237,0.35598215
19327,0.020497892,0.13231973,0.19341318,0.009315387,0.028879613,0.18000777,0.4411327
19328,0.021496624,0.09639545,0.2725994,0.012850732,0.02859655,0.22712818,0.42116007
19329,1.4878193e-05,1.2984532e-06,0.96262836,2.4775292e-07,4.0471598e-08,7.292457e-05,0.04663992
19330,0.034449752,0.031714104,0.023620592,0.0042158463,0.025710678,0.3382198,0.47849065
19331,0.086032,0.005041526,0.0031020711,0.0012888099,0.010773903,0.4837194,0.35918403
19332,0.30688256,0.012924674,0.0015068625,0.00013090034,0.029740179,0.15775274,0.4272098
19333,0.28291517,0.10386281,0.032231815,0.006320536,0.09230708,0.16062096,0.33867407
19334,0.024039235,0.11622497,0.0113751115,0.0045630694,0.014374472,0.341333,0.44278413
19335,0.006872377,0.7278925,3.886175e-06,1.11696465e-07,0.00018942016,0.045530863,0.16920719
19336,0.18917692,0.028120935,0.0014699046,0.0006928617,0.018013285,0.28452262,0.38164863
19337,0.104377605,0.41773993,0.0009949482,0.0003376593,0.013117099,0.24158657,0.2670753
19338,0.13176115,0.47256818,5.1024184e-05,2.4258441e-05,0.0012397801,0.15957433,0.28378955
19339,0.03765291,0.0024007768,0.0010461282,0.0001927403,0.003643367,0.5992023,0.31077445
19340,0.031733878,0.0047174143,0.0008188654,0.00064801617,0.00802956,0.48116207,0.4257663
19341,0.00023973787,5.153374e-06,0.94535244,6.531767e-05,1.1533782e-05,8.009262e-05,0.04599874
19342,0.14189899,0.053304352,0.006185976,0.0033705987,0.08501559,0.3049826,0.3853679
19343,0.015476443,0.058705706,0.20036857,0.005674104,0.014004094,0.23750222,0.40011254
19344,0.073537305,0.07191054,0.064482376,0.006140344,0.03688313,0.33204016,0.41571602
19345,0.020537112,0.6139442,0.0005158839,0.00013267687,0.0020400381,0.049756043,0.22381556
19346,0.009457236,0.04855573,0.06037016,0.012692389,0.015370664,0.31031302,0.43557626
19347,0.0009968783,0.7512045,1.1951139e-06,9.584595e-08,4.2793858e-05,0.110474154,0.17922169
19348,0.03596782,0.016084386,0.005072164,0.013024138,0.016293554,0.35479298,0.46674824
19349,0.02886289,0.012615213,0.28731555,0.0065034567,0.010732841,0.17698376,0.36193007
19350,0.025401643,0.040844046,0.06915817,0.0033178534,0.016656995,0.21700266,0.5581918
19351,0.04007227,0.03146987,0.010900476,0.009680791,0.020813612,0.4144203,0.41867056
19352,0.31097147,0.0070151873,0.0050198007,0.0004036155,0.026529456,0.094959885,0.50356066
19353,0.032786906,0.24766257,0.021865249,0.0041395263,0.024744112,0.3105947,0.38303548
19354,0.014277598,0.007499299,0.0007788921,0.00030097726,0.0024361885,0.58971757,0.33705655
19355,0.13690868,0.016879166,0.006620515,0.00064206653,0.024854405,0.3037563,0.5017408
19356,0.001524915,2.4860277e-05,0.8748236,8.71303e-05,8.647664e-05,0.00071818556,0.10962615
19357,0.19375402,0.01812072,0.0018576765,0.0037739216,0.37878662,0.06270873,0.29434773
19358,0.0077862265,0.118487775,0.31124076,0.0033871618,0.005846467,0.11843266,0.38095897
19359,0.040839396,0.008380536,0.17237988,0.020768624,0.0142264115,0.26922098,0.35147318
19360,0.044151947,0.01416341,0.006817977,0.003211959,0.023568925,0.41245538,0.454076
19361,0.12252166,0.008293379,0.0048231613,0.0027435278,0.01912737,0.35076052,0.42737302
19362,0.0025178094,0.00039457745,0.0018694773,0.7179921,0.0053649936,0.049773168,0.26119012
19363,0.107006505,0.00514761,0.002883568,0.003784302,0.020553697,0.3957227,0.42639694
19364,0.03584286,0.0002274862,9.770604e-06,2.1309546e-05,0.00068497646,0.7301866,0.23285511
19365,0.025243912,0.00046859123,0.00027203953,9.668642e-05,0.0033651844,0.071827196,0.7938128
19366,0.04541268,0.011385508,0.020282635,0.05218752,0.034953322,0.31749034,0.40140232
19367,0.0015327123,8.5429114e-05,0.00011030507,0.81851184,0.0031863675,0.02164336,0.18262793
19368,0.08110255,0.008959161,0.006040558,0.002343379,0.021806818,0.2590468,0.49367332
19369,0.250426,0.00718912,0.0026593748,0.0013906413,0.022284456,0.25815827,0.44705048
19370,0.27014247,0.011825813,0.008011686,0.0008314155,0.027391305,0.35152474,0.35293785
19371,0.06921269,0.004682428,0.010921496,0.0015651578,0.010609921,0.53524756,0.29827806
19372,0.001274528,0.0001414126,0.8660995,3.261636e-06,2.7046271e-05,0.0021762378,0.11697571
19373,0.0025709583,0.55655587,0.00030927433,0.00015127577,0.00244688,0.16452073,0.26226395
19374,0.0060866713,0.057807237,0.050979175,0.001436096,0.0069355257,0.29603404,0.48825556
19375,0.12248532,0.01857339,0.0034612112,0.0041004564,0.017375454,0.5043078,0.33344412
19376,0.04412784,0.012406536,0.07272847,0.20635697,0.026367953,0.25418797,0.30975172
19377,0.013885273,0.32466626,0.004527042,0.0005388896,0.0054969103,0.31597728,0.3330767
19378,0.028183509,0.006467332,0.00048490553,0.00020390665,0.0043493756,0.5310663,0.3896195
19379,0.08282689,0.51019526,0.00038165296,5.23552e-05,0.017580975,0.11372031,0.2802583
19380,0.23909798,0.16732618,0.010093479,0.0019445934,0.052818768,0.18386094,0.3367517
19381,0.00045181246,0.00036051887,0.8686242,2.39467e-05,6.0065573e-05,0.004002337,0.12621793
19382,0.022407446,0.0013327913,2.4067946e-05,1.7267666e-06,0.00043359966,0.7278122,0.2558506
19383,0.19940443,0.0007609074,0.00017172431,1.9270763e-05,0.005608902,0.3442688,0.41967577
19384,0.21023902,0.018834244,0.003544251,0.00054211053,0.024439164,0.2851203,0.4392066
19385,0.02715897,0.01029639,0.012781267,0.4692824,0.040320028,0.1751496,0.359307
19386,0.054302473,0.014788914,0.0005052659,0.0005452017,0.0058477554,0.5108702,0.31800154
19387,0.010514334,0.004404798,0.8638242,0.00033425377,0.006472247,0.034430746,0.14343306
19388,0.26540658,0.047336794,0.017248178,0.00026998096,0.07349149,0.118588865,0.3998769
19389,0.45252007,0.0015268043,0.005446041,0.00034448464,0.089373305,0.058551162,0.34550124
19390,0.25502607,0.02880482,0.005558894,0.0010407639,0.047653716,0.22922394,0.36061543
19391,0.047210835,0.020818476,0.022358458,0.032067277,0.037550904,0.34335905,0.41308364
19392,0.13048494,0.037884515,0.0149780335,0.006836021,0.055079855,0.31740132,0.39132243
19393,0.00013059884,0.00062420254,0.9245876,2.9433875e-07,1.621295e-06,0.001106512,0.08597334
19394,0.082054414,0.15040138,0.0061730915,0.0036900663,0.02736654,0.22466001,0.4504302
19395,0.0119002955,0.72820866,2.2687225e-06,2.2668321e-07,0.00023184072,0.068149254,0.16859542
19396,0.11837856,0.42776528,0.002572284,0.0021502827,0.044789523,0.14923212,0.31165725
19397,0.17498642,0.060365967,0.04785016,0.035182457,0.16139862,0.2087532,0.36430126
19398,0.061377425,0.017042655,0.06766032,0.002298205,0.020782571,0.38860482,0.361081
19399,0.26982966,0.0053144884,0.0076618195,0.00012060631,0.027202493,0.09766774,0.5042512
19400,0.010487789,0.0048051644,0.00087627687,0.00024324695,0.001634184,0.6140118,0.29939297
19401,0.0061213756,0.03107058,0.13964744,0.009682493,0.008223487,0.27486807,0.44430727
19402,0.005922635,0.14981548,0.0031978642,0.0021526385,0.00651405,0.38265377,0.40731573
19403,0.038676918,0.0053259665,0.0031537462,0.0036183917,0.021394653,0.2490207,0.5655254
19404,0.17500728,0.023743864,0.038119543,0.010781623,0.13558027,0.2574783,0.3743865
19405,0.038287204,0.022796342,0.0123958215,0.010497345,0.0140745,0.50730866,0.32860005
19406,0.25547412,0.05716754,0.013579518,0.0021264048,0.03851108,0.26565975,0.37568778
19407,0.25192225,0.006784103,0.0006196365,6.944507e-05,0.016307589,0.31293482,0.44761723
19408,4.4122462e-05,6.7062474e-06,0.940472,1.6396136e-06,4.754087e-05,0.0005199256,0.05472345
19409,0.05329313,0.0078091174,0.015586388,0.0047867927,0.016555116,0.50986075,0.35780755
19410,0.0017263222,6.193506e-06,2.4783558e-06,0.8473488,0.008376876,0.023729807,0.20092908
19411,0.0026389372,0.7626327,0.000106474035,2.3386697e-06,5.836286e-05,0.031255506,0.15493031
19412,4.923686e-05,6.361485e-05,0.90495425,1.5379837e-06,2.593477e-06,0.0019368127,0.09341041
19413,0.16020098,0.015128004,0.0033424161,0.0015244095,0.014324605,0.4057726,0.35561958
19414,0.001617747,0.00094889046,0.8461709,4.423852e-05,0.00037745218,0.004042308,0.12714773
19415,0.06571283,0.013105649,0.05892055,0.024588013,0.025987055,0.45389357,0.34251967
19416,0.046449285,0.06577658,0.033428628,0.12268424,0.05208798,0.33029753,0.40261045
19417,0.009269847,0.014667178,0.0020345193,0.00082415156,0.0047860187,0.50709295,0.38599402
19418,0.021236692,0.037040494,0.0017978211,0.00039662616,0.006859788,0.42988163,0.41238505
19419,0.013792016,0.0025626617,0.004524291,0.5319945,0.01031706,0.110285684,0.3081569
19420,0.01879434,0.027586237,0.031756125,0.0023657873,0.014532052,0.29301488,0.514202
19421,0.011407335,0.0043107066,0.011461317,0.6299454,0.0119731715,0.05292486,0.26971683
19422,0.02447803,0.05271514,0.10851864,0.08204619,0.025313988,0.28484446,0.42268977
19423,0.014932801,0.0489131,0.12100885,0.011412701,0.01423038,0.2854557,0.48927584
19424,3.8210223e-05,0.00016342045,0.9421662,1.3688044e-06,2.425181e-07,0.0014110002,0.06164228
19425,0.36105123,0.002741191,0.00075536966,0.00018177126,0.013063763,0.20821676,0.3310032
19426,0.03301843,0.030510103,0.07298948,0.016650692,0.02202778,0.3402217,0.450406
19427,4.6445666e-07,4.346012e-06,0.97010314,6.911541e-08,1.2681554e-08,5.6084606e-05,0.036344927
19428,0.008925922,0.13293485,0.13488093,0.009940959,0.0112772975,0.20855837,0.43330058
19429,0.0123488065,0.07471435,0.341194,0.0076761423,0.0124775,0.099391416,0.39620662
19430,0.332884,0.021351542,0.0024697662,0.00078546273,0.015393404,0.21936965,0.3698902
19431,0.017362392,0.011442945,0.0062604086,0.0016641397,0.014101261,0.28974286,0.6197277
19432,0.054513086,0.24758175,0.00022406757,0.00017408861,0.005048877,0.38809496,0.30527908
19433,0.1471365,0.0037223368,0.0010712172,0.00038035546,0.013543147,0.5661995,0.3066538
19434,0.07102396,0.018247489,0.014234629,0.012227528,0.044998303,0.3028645,0.4740898
19435,0.20782053,0.0032561987,0.00845528,0.0015569909,0.013632041,0.37502044,0.37102166
19436,3.862891e-05,2.6695743e-06,0.9633047,8.009009e-09,4.5988776e-07,1.875917e-05,0.042212993
19437,0.37258053,0.0012463436,0.0014976134,0.00022384082,0.050718646,0.17020985,0.33073646
19438,0.022331398,0.16647983,0.0025583073,0.00044003496,0.008726117,0.36265582,0.39598364
19439,0.004235502,0.070359014,0.037383046,0.0024233607,0.007506065,0.29062408,0.51023513
19440,0.2519574,0.01685756,0.015465003,0.009534085,0.03524851,0.3018094,0.35149366
19441,0.18012016,0.018857207,0.013406192,0.0024879589,0.046952818,0.3241662,0.41038665
19442,0.03146332,0.009959067,0.0005528007,0.00088993023,0.010406667,0.48869506,0.3905764
19443,2.6188369e-05,5.6845176e-05,0.9344233,3.5853868e-06,1.320562e-07,0.00038089612,0.057353593
19444,0.012320338,0.015142133,0.0018982608,0.0030893078,0.012789284,0.42406073,0.45611462
19445,0.09433069,0.23369887,0.0279549,0.0024282783,0.05622651,0.15618375,0.45784387
19446,1.6517375e-05,1.0937567e-06,0.9733931,2.910606e-09,1.5885577e-07,3.8565377e-05,0.027935993
19447,0.06714717,0.5095271,0.0002021812,0.0002418521,0.004518488,0.13723665,0.26499358
19448,0.190956,0.058852017,0.010956231,0.013835621,0.12717637,0.2668767,0.34733596
19449,0.051060874,0.003978783,0.0010469981,3.333373e-05,0.0014110719,0.59966,0.27680045
19450,0.05476568,0.52632827,0.0015320682,6.6206514e-05,0.006056805,0.11500714,0.27246267
19451,0.017517243,0.044506542,0.07931946,0.0070938966,0.018254217,0.30650356,0.5099416
19452,0.04940316,0.0042083487,0.0009556652,0.00027791536,0.004197514,0.61816627,0.30178958
19453,0.0726436,0.0035321643,0.0020472964,0.0018715732,0.012988617,0.4496401,0.4133028
19454,0.1812795,0.18453555,0.09985053,0.0017591867,0.030396644,0.17497726,0.33591923
19455,0.05295487,0.008322043,0.0032600784,0.0017509334,0.011272665,0.5295541,0.34586495
19456,0.011100311,0.022652734,0.04690324,0.003026633,0.008211877,0.32939735,0.45561463
19457,0.03324668,0.015072291,0.00033299075,0.00068654947,0.0032230064,0.5406877,0.3489649
19458,0.07917582,0.037121765,0.04586204,0.0075860433,0.048449032,0.3870317,0.41217846
19459,0.087392524,0.10613646,0.15767477,0.02589185,0.054006822,0.2581278,0.41512385
19460,0.05196027,0.5478645,0.00082964695,0.00082416803,0.007349129,0.18691827,0.2898609
19461,1.696513e-05,0.00093045307,0.9500343,1.9223637e-07,1.3249311e-06,0.0009986123,0.04822151
19462,0.010805118,0.038373873,0.057497967,0.0040596696,0.012289961,0.365318,0.4530715
19463,2.0964164e-05,1.2223758e-06,0.9564978,4.893147e-07,1.3669171e-06,0.00036219484,0.055202633
19464,2.918828e-05,3.3169086e-05,0.9245218,2.437412e-05,3.710411e-06,0.0006050416,0.08076012
19465,0.028669387,0.0017479549,0.0007081836,5.9318292e-05,0.0015244207,0.66379476,0.2811523
19466,0.22481954,0.00065855734,0.009715894,0.000544698,0.021454329,0.1652933,0.5356853
19467,4.1426207e-05,3.50775e-06,0.9420369,2.7698964e-06,1.1265071e-06,5.0804356e-05,0.054697223
19468,0.15287581,0.008705158,0.004767555,0.0014144505,0.027827557,0.2773117,0.45819426
19469,0.02633908,0.007675895,0.0004339545,0.00028753263,0.0031762638,0.5994611,0.31284633
19470,0.0041535604,0.00043377504,0.82041615,0.0004509817,0.0001444938,0.004330785,0.15600015
19471,0.0066922545,0.12592283,0.00053632946,0.00013118984,0.0019958133,0.44736013,0.3576314
19472,0.011160737,0.02955395,0.058741458,0.007896255,0.010226772,0.36635533,0.4431099
19473,0.017856877,0.05784289,0.08687638,0.0023402483,0.01597551,0.20785873,0.4894289
19474,0.037758328,0.0032622598,0.0046924883,0.0012895536,0.0053011263,0.6076807,0.2729395
19475,0.014043732,0.0062429206,0.7689756,0.0007557884,0.000934162,0.016290434,0.17860886
19476,0.00014730326,8.344699e-05,0.8992901,2.934401e-05,6.448348e-06,0.0017585445,0.09928702
19477,0.4124779,0.0014967928,0.0022357956,1.2074304e-05,0.031749196,0.10850127,0.3983624
19478,0.1383963,0.054924857,0.009513453,0.010523863,0.032158136,0.41555008,0.3600776
19479,0.069706425,0.6567208,3.424183e-07,8.255568e-08,0.0005767611,0.08330056,0.2197177
19480,0.052865196,0.06895673,0.0053439927,0.001405291,0.012575099,0.4481755,0.32569847
19481,0.04062025,0.016128233,0.021841962,0.0052824626,0.023907565,0.23156777,0.5641633
19482,0.009103529,0.12877247,0.25708717,0.0037119158,0.011675069,0.11596122,0.41344538
19483,0.08444238,0.19466907,0.0026384215,0.004046597,0.097423956,0.19402038,0.3698892
19484,0.0013813105,0.0036015206,0.80784225,0.00055676664,4.2143263e-05,0.0070461654,0.13746136
19485,0.1654025,0.025290132,0.017165646,0.014275464,0.04432696,0.40732688,0.35265622
19486,0.2632566,0.037343152,0.011361027,0.00085558294,0.17034511,0.11519854,0.37926036
19487,0.002202694,0.00010583984,0.00018994557,0.78630644,0.001815217,0.020593682,0.1997278
19488,0.30217004,0.0021028202,0.0065887095,0.0015459403,0.019076562,0.28798196,0.42088208
19489,0.00047481246,1.4148814e-05,0.91419774,4.1236564e-07,1.1833542e-06,0.0003146991,0.089079484
19490,0.0072171716,0.42874986,0.00019933784,0.0006590878,0.0017306017,0.23534818,0.2740743
19491,0.0001005927,0.0037989393,0.9053775,7.630962e-05,6.904247e-06,0.00092894677,0.0890694
19492,0.0018674105,0.001317329,0.89399564,2.1465417e-05,0.00029258156,0.0014330012,0.089996
19493,0.05602712,0.022222146,0.004528069,0.0037604193,0.011119613,0.5372238,0.3377441
19494,0.004034871,0.0041463193,0.00015770123,9.626841e-05,0.0012903262,0.5735656,0.4113253
19495,0.008796014,0.0041993693,0.0015743917,0.0018103793,0.0050942763,0.53901166,0.385305
19496,0.037347518,0.03972987,0.014423629,0.0029994862,0.016579293,0.43241352,0.38023257
19497,0.04672356,0.03245313,0.10049023,0.007725054,0.020977274,0.24862322,0.44748887
19498,0.024123717,0.40073976,0.0007893539,0.0009998006,0.006915264,0.3120691,0.35245782
19499,0.026950339,0.00612091,0.027849913,0.061851185,0.019667743,0.324755,0.35268024
19500,0.2955058,0.0016301088,0.001530118,0.00015875461,0.020685783,0.26209977,0.42818075
19501,2.1520361e-06,3.030246e-05,0.93807805,5.0724784e-06,3.3028866e-07,0.00049776514,0.066972174
19502,0.19243333,0.007756417,0.0055997423,0.0013699073,0.055853255,0.3041859,0.4177909
19503,0.01907857,0.08108528,0.21102786,0.016930148,0.023321802,0.29789898,0.4386937
19504,0.18504672,0.014529973,0.0026055682,0.00040040055,0.024890937,0.21890318,0.4698286
19505,9.601057e-05,0.0004304988,0.9119791,4.7467497e-06,2.0348111e-06,0.00089032174,0.08259723
19506,0.018037358,0.030179009,0.3709511,0.007839791,0.010947053,0.17148542,0.37253526
19507,0.1708302,0.012947972,0.017243978,0.021196047,0.1782343,0.2212592,0.39369723
